6882124316,6882124316,AVENIDA ANTÁRTIDA ARGENTINA Y BARRIO VIPERMUN,-34.117553,-59.069593000000005,0,948,146,228-2CC,JPBSAS228C,Zarate - Lima,3
6882125061,6882125061,COLECTORA NORTE Y ESPAÑA,-34.120146999999996,-59.094827,0,948,146,228-2CC,JPBSAS228C,Zarate - Lima,3
6882127999,6882127999,ACCESO A LIMA Y SILOS,-34.070161999999996,-59.201953,0,948,146,228-2CC,JPBSAS228C,Zarate - Lima,3
6882130126,6882130126,ACCESO A LIMA Y ROTONDA LIMA,-34.07808,-59.204392000000006,0,948,146,228-2CC,JPBSAS228C,Zarate - Lima,3
6882130742,6882130742,AVENIDA ANTÁRTIDA ARGENTINA Y CALLE 6,-34.105557,-59.04683000000001,0,948,146,228-2CC,JPBSAS228C,Zarate - Lima,3
6882131411,6882131411,AVENIDA ANTÁRTIDA ARGENTINA Y JOSÉ HERNÁNDEZ,-34.102432,-59.041132,0,948,146,228-2CC,JPBSAS228C,Zarate - Lima,3
6882132305,6882132305,COLECTORA NORTE Y GRANJA 3 ARROYOS,-34.111483,-59.118925,0,948,146,228-2CC,JPBSAS228C,Zarate - Lima,3
6882132445,6882132445,COLECTORA NORTE Y FABRICA GÜIDI,-34.108435,-59.128296999999996,0,948,146,228-2CC,JPBSAS228C,Zarate - Lima,3
6882134084,6882134084,CALLE 11 Y CALLE 7,-34.052513,-59.19785699999999,0,948,146,228-2CC,JPBSAS228C,Zarate - Lima,3
6882134599,6882134599,COLECTORA NORTE Y ACCESO PARQUE INDUSTRIAL,-34.11397,-59.112432,0,948,146,228-2CC,JPBSAS228C,Zarate - Lima,3
6882135013,6882135013,COLECTORA NORTE Y KM 100,-34.08157,-59.205321999999995,0,948,146,228-2CC,JPBSAS228C,Zarate - Lima,3
20163,20163,925 TUCUMAN,-34.601292,-58.380030000000005,0,661,76,180A,JNAMBA180,x 155 - Correo Central - González Catán,3
20672,20672,123 TUCUMAN,-34.600582,-58.369612,0,661,76,180A,JNAMBA180,x 155 - Correo Central - González Catán,3
